40,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=79,北京安博通科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201905/09eb6e6b697340c5b18e06074b9981dc.pdf,8-1 发行人及保荐机构回复意见,688168.SH,安博通,一轮反馈回复,688168.SH_安博通_一轮反馈回复,2019-05-08
41,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=143,北京八亿时空液晶科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201910/3fdb7000365f4d4f97c97944dffe03d1.pdf,8-3 发行人及保荐机构关于第三轮审核问询函的回复（披露版）,688181.SH,八亿时空,三轮反馈回复,688181.SH_八亿时空_三轮反馈回复,2019-10-18
42,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=143,北京八亿时空液晶科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201909/1794a4a6971e47eeb3b87f486ff14b03.pdf,8-1 发行人及保荐机构关于第二轮审核问询函的回复（披露版）,688181.SH,八亿时空,二轮反馈回复,688181.SH_八亿时空_二轮反馈回复,2019-09-04
43,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=143,北京八亿时空液晶科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201907/e0e3a2ceb716442cb40ae26f004ae553.pdf,8-1 发行人及保荐机构关于审核问询函的回复,688181.SH,八亿时空,一轮反馈回复,688181.SH_八亿时空_一轮反馈回复,2019-07-17
44,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201908/7f2399dc3eac488998252a983c8cd1bd.pdf,8-1 国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于首次公开发行股票并在科创板上市申请文件的第五轮问询函的回复,688198.SH,佰仁医疗,五轮反馈回复,688198.SH_佰仁医疗_五轮反馈回复,2019-08-13
45,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201907/cf159b32b5ef4ad0bdf95b1b1ad8f128.pdf,8-1 国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于第四轮审核问询函的回复,688198.SH,佰仁医疗,四轮反馈回复,688198.SH_佰仁医疗_四轮反馈回复,2019-07-17
46,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201906/ff895a277d1849ddbb80d0b342d8af21.pdf,国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于第三轮审核问询函的回复,688198.SH,佰仁医疗,三轮反馈回复,688198.SH_佰仁医疗_三轮反馈回复,2019-06-17
47,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201905/95a07b9fe04641cba83d5c8d8b12ed21.pdf,国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于第二轮审核问询函的回复,688198.SH,佰仁医疗,二轮反馈回复,688198.SH_佰仁医疗_二轮反馈回复,2019-05-30
48,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=112,北京佰仁医疗科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/201905/fb9f784f37ec421d839a4e219bc16756.pdf,国信证券股份有限公司与北京佰仁医疗科技股份有限公司关于审核问询函的回复,688198.SH,佰仁医疗,一轮反馈回复,688198.SH_佰仁医疗_一轮反馈回复,2019-05-10
49,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=843,北京富吉瑞光电科技股份有限公司,1,http://static.sse.com.cn/stock/information/c/202105/e7dc90679a7848dcacb790cb56ce846b.pdf,8-1 发行人及保荐机构回复意见（二）,688272.SH,富吉瑞,二轮反馈回复,688272.SH_富吉瑞_二轮反馈回复,2021-05-24
